"Species","x","y","BIO1.1","BIO1.2","BIO1.3","BIO1.4","BIO1.5","BIO1.6","BIO1.7","BIO1.8","BIO1.9","BIO1.10","BIO1.11","BIO1.12","BIO1.13","BIO1.14","BIO1.15","BIO1.16","BIO1.17","BIO1.18","BIO1.19","BIO1.20","BIO1.21","BIO1.22","BIO10.1","BIO10.2","BIO10.3","BIO10.4","BIO10.5","BIO10.6","BIO10.7","BIO10.8","BIO10.9","BIO10.10","BIO10.11","BIO10.12","BIO10.13","BIO10.14","BIO10.15","BIO10.16","BIO10.17","BIO10.18","BIO10.19","BIO10.20","BIO10.21","BIO10.22","BIO11.1","BIO11.2","BIO11.3","BIO11.4","BIO11.5","BIO11.6","BIO11.7","BIO11.8","BIO11.9","BIO11.10","BIO11.11","BIO11.12","BIO11.13","BIO11.14","BIO11.15","BIO11.16","BIO11.17","BIO11.18","BIO11.19","BIO11.20","BIO11.21","BIO11.22","BIO12.1","BIO12.2","BIO12.3","BIO12.4","BIO12.5","BIO12.6","BIO12.7","BIO12.8","BIO12.9","BIO12.10","BIO12.11","BIO12.12","BIO12.13","BIO12.14","BIO12.15","BIO12.16","BIO12.17","BIO12.18","BIO12.19","BIO12.20","BIO12.21","BIO12.22","BIO13.1","BIO13.2","BIO13.3","BIO13.4","BIO13.5","BIO13.6","BIO13.7","BIO13.8","BIO13.9","BIO13.10","BIO13.11","BIO13.12","BIO13.13","BIO13.14","BIO13.15","BIO13.16","BIO13.17","BIO13.18","BIO13.19","BIO13.20","BIO13.21","BIO13.22","BIO14.1","BIO14.2","BIO14.3","BIO14.4","BIO14.5","BIO14.6","BIO14.7","BIO14.8","BIO14.9","BIO14.10","BIO14.11","BIO14.12","BIO14.13","BIO14.14","BIO14.15","BIO14.16","BIO14.17","BIO14.18","BIO14.19","BIO14.20","BIO14.21","BIO14.22","BIO15.1","BIO15.2","BIO15.3","BIO15.4","BIO15.5","BIO15.6","BIO15.7","BIO15.8","BIO15.9","BIO15.10","BIO15.11","BIO15.12","BIO15.13","BIO15.14","BIO15.15","BIO15.16","BIO15.17","BIO15.18","BIO15.19","BIO15.20","BIO15.21","BIO15.22","BIO16.1","BIO16.2","BIO16.3","BIO16.4","BIO16.5","BIO16.6","BIO16.7","BIO16.8","BIO16.9","BIO16.10","BIO16.11","BIO16.12","BIO16.13","BIO16.14","BIO16.15","BIO16.16","BIO16.17","BIO16.18","BIO16.19","BIO16.20","BIO16.21","BIO16.22","BIO17.1","BIO17.2","BIO17.3","BIO17.4","BIO17.5","BIO17.6","BIO17.7","BIO17.8","BIO17.9","BIO17.10","BIO17.11","BIO17.12","BIO17.13","BIO17.14","BIO17.15","BIO17.16","BIO17.17","BIO17.18","BIO17.19","BIO17.20","BIO17.21","BIO17.22","BIO18.1","BIO18.2","BIO18.3","BIO18.4","BIO18.5","BIO18.6","BIO18.7","BIO18.8","BIO18.9","BIO18.10","BIO18.11","BIO18.12","BIO18.13","BIO18.14","BIO18.15","BIO18.16","BIO18.17","BIO18.18","BIO18.19","BIO18.20","BIO18.21","BIO18.22","BIO19.1","BIO19.2","BIO19.3","BIO19.4","BIO19.5","BIO19.6","BIO19.7","BIO19.8","BIO19.9","BIO19.10","BIO19.11","BIO19.12","BIO19.13","BIO19.14","BIO19.15","BIO19.16","BIO19.17","BIO19.18","BIO19.19","BIO19.20","BIO19.21","BIO19.22","BIO4.1","BIO4.2","BIO4.3","BIO4.4","BIO4.5","BIO4.6","BIO4.7","BIO4.8","BIO4.9","BIO4.10","BIO4.11","BIO4.12","BIO4.13","BIO4.14","BIO4.15","BIO4.16","BIO4.17","BIO4.18","BIO4.19","BIO4.20","BIO4.21","BIO4.22","BIO5.1","BIO5.2","BIO5.3","BIO5.4","BIO5.5","BIO5.6","BIO5.7","BIO5.8","BIO5.9","BIO5.10","BIO5.11","BIO5.12","BIO5.13","BIO5.14","BIO5.15","BIO5.16","BIO5.17","BIO5.18","BIO5.19","BIO5.20","BIO5.21","BIO5.22","BIO6.1","BIO6.2","BIO6.3","BIO6.4","BIO6.5","BIO6.6","BIO6.7","BIO6.8","BIO6.9","BIO6.10","BIO6.11","BIO6.12","BIO6.13","BIO6.14","BIO6.15","BIO6.16","BIO6.17","BIO6.18","BIO6.19","BIO6.20","BIO6.21","BIO6.22","BIO7.1","BIO7.2","BIO7.3","BIO7.4","BIO7.5","BIO7.6","BIO7.7","BIO7.8","BIO7.9","BIO7.10","BIO7.11","BIO7.12","BIO7.13","BIO7.14","BIO7.15","BIO7.16","BIO7.17","BIO7.18","BIO7.19","BIO7.20","BIO7.21","BIO7.22","BIO8.1","BIO8.2","BIO8.3","BIO8.4","BIO8.5","BIO8.6","BIO8.7","BIO8.8","BIO8.9","BIO8.10","BIO8.11","BIO8.12","BIO8.13","BIO8.14","BIO8.15","BIO8.16","BIO8.17","BIO8.18","BIO8.19","BIO8.20","BIO8.21","BIO8.22","BIO9.1","BIO9.2","BIO9.3","BIO9.4","BIO9.5","BIO9.6","BIO9.7","BIO9.8","BIO9.9","BIO9.10","BIO9.11","BIO9.12","BIO9.13","BIO9.14","BIO9.15","BIO9.16","BIO9.17","BIO9.18","BIO9.19","BIO9.20","BIO9.21","BIO9.22","cloudiness.1","cloudiness.2","cloudiness.3","cloudiness.4","cloudiness.5","cloudiness.6","cloudiness.7","cloudiness.8","cloudiness.9","cloudiness.10","cloudiness.11","cloudiness.12","cloudiness.13","cloudiness.14","cloudiness.15","cloudiness.16","cloudiness.17","cloudiness.18","cloudiness.19","cloudiness.20","cloudiness.21","cloudiness.22","relative_humidity.1","relative_humidity.2","relative_humidity.3","relative_humidity.4","relative_humidity.5","relative_humidity.6","relative_humidity.7","relative_humidity.8","relative_humidity.9","relative_humidity.10","relative_humidity.11","relative_humidity.12","relative_humidity.13","relative_humidity.14","relative_humidity.15","relative_humidity.16","relative_humidity.17","relative_humidity.18","relative_humidity.19","relative_humidity.20","relative_humidity.21","relative_humidity.22"
"Fraxinus americana",-60.283333,45.933333,5.16027784347534,2.12397480010986,5.36479425430298,1.42652451992035,0.621358454227448,0.562280476093292,-1.36270463466644,-4.06446313858032,-9.62799835205078,-12.0827226638794,-14.0736808776855,-14.4392700195312,-14.508152961731,5.14971780776978,-14.42933177948,4.39116048812866,4.72112941741943,3.8536102771759,4.45448684692383,4.82635259628296,4.31240081787109,2.59504723548889,15.5077772140503,15.3360776901245,15.5870361328125,15.173321723938,13.7833604812622,14.2952156066895,16.5783634185791,13.1494245529175,7.41051340103149,2.00493431091309,0.335752993822098,-0.535835087299347,-0.989703595638275,15.4348020553589,-0.274635940790176,15.3420782089233,15.7987937927246,15.1574630737305,16.7005081176758,17.5706958770752,16.7919063568115,15.0617895126343,-4.71222257614136,-9.75830459594727,-4.23593521118164,-11.1753702163696,-12.4757680892944,-13.3700571060181,-19.4735240936279,-20.7662372589111,-26.6691188812256,-28.5771961212158,-30.4161739349365,-30.5995082855225,-30.357400894165,-4.58039331436157,-29.7125911712646,-6.17384767532349,-5.83475732803345,-6.25685501098633,-6.63822793960571,-6.97285318374634,-7.22387504577637,-8.96842861175537,1285.96667480469,1181.23791503906,1297.83703613281,1209.74291992188,1024.51025390625,1076.86450195312,1088.68591308594,1112.3681640625,1028.2685546875,1095.75463867188,942.115356445312,871.800964355469,932.632751464844,1209.13037109375,1015.79827880859,1126.10473632812,1191.32775878906,1199.73645019531,1200.13671875,1162.93664550781,1180.62670898438,1215.2998046875,133.300003051758,119.836647033691,141.297164916992,131.886077880859,117.059623718262,120.7470703125,116.398971557617,127.898773193359,114.274948120117,134.443756103516,115.861267089844,101.052764892578,118.662292480469,139.773986816406,152.10432434082,121.971115112305,135.154434204102,135.542922973633,124.948837280273,144.128021240234,139.273513793945,135.253570556641,81.4366683959961,65.2761535644531,77.2944488525391,66.7079925537109,61.4853782653809,59.2612991333008,57.9057884216309,43.5683479309082,41.7112655639648,36.2433013916016,24.8453788757324,22.1064720153809,22.1831512451172,69.9198608398438,42.7979164123535,64.5309677124023,72.0525665283203,49.5951843261719,68.8835067749023,48.9633445739746,68.2280654907227,60.5846900939941,0.166885137557983,0.150120228528976,0.174659669399261,0.225952684879303,0.203503295779228,0.245769023895264,0.213380768895149,0.277295380830765,0.28337886929512,0.329220354557037,0.322183191776276,0.296792805194855,0.339508205652237,0.204369768500328,0.377590119838715,0.191637590527534,0.206778630614281,0.228981554508209,0.148227795958519,0.28293788433075,0.202883943915367,0.183016210794449,389.130004882812,335.398956298828,391.113403320312,376.836059570312,320.560760498047,326.579772949219,322.157287597656,351.464630126953,331.675476074219,371.039916992188,308.437438964844,270.752105712891,312.103057861328,378.137969970703,381.322143554688,345.372985839844,376.519775390625,351.385864257812,348.454223632812,379.740570068359,363.299987792969,355.568267822266,260.503326416016,255.239028930664,267.625305175781,263.391296386719,203.462799072266,186.074234008789,205.821075439453,185.349258422852,157.904418945312,166.231384277344,141.46159362793,138.121536254883,131.747375488281,250.359512329102,149.823638916016,232.758728027344,247.411315917969,204.75634765625,245.299057006836,181.869964599609,228.639068603516,254.631530761719,272.996673583984,309.541259765625,267.625305175781,338.091857910156,253.477447509766,326.579772949219,307.787322998047,344.637756347656,329.61083984375,371.039916992188,308.437438964844,261.866668701172,285.682556152344,255.650619506836,352.427490234375,244.762619018555,253.508682250977,310.176330566406,282.3349609375,241.189483642578,280.496643066406,341.780639648438,334.413330078125,291.420135498047,362.793365478516,263.391296386719,229.977294921875,213.401702880859,228.670654296875,185.349258422852,178.292388916016,170.865798950195,151.738571166992,140.097427368164,139.145706176758,310.531280517578,180.625701904297,286.642608642578,307.54345703125,304.020904541016,299.5546875,319.134643554688,294.946716308594,281.910888671875,821.936401367188,1028.38635253906,807.091125488281,1076.62084960938,1079.26635742188,1135.03686523438,1468.44177246094,1384.85314941406,1390.91357421875,1245.70837402344,1272.03601074219,1249.17883300781,1220.21276855469,802.144836425781,1219.07641601562,870.471496582031,867.853820800781,866.004943847656,950.511047363281,990.56396484375,974.338134765625,987.893859863281,20.9733333587646,21.0603809356689,20.9052581787109,21.0393695831299,19.8378410339355,20.2260646820068,22.3688373565674,18.4533557891846,12.6994228363037,6.71407794952393,5.14595746994019,4.35673761367798,3.73573994636536,20.9415683746338,4.71045970916748,20.7098407745361,21.3172969818115,20.8237133026123,22.1643333435059,23.420783996582,22.5112419128418,20.1378364562988,-11.506667137146,-16.404727935791,-10.9818239212036,-18.3978366851807,-18.9444694519043,-20.0069160461426,-25.3781452178955,-28.4596824645996,-35.6753273010254,-37.8528022766113,-39.0894203186035,-38.8878021240234,-39.7493209838867,-11.4257707595825,-37.0162658691406,-13.0837821960449,-12.538613319397,-12.742467880249,-13.8798141479492,-13.7094373703003,-14.3328819274902,-15.9577388763428,32.4799995422363,37.4651107788086,31.8870811462402,39.4372062683105,38.7823104858398,40.2329788208008,47.7469825744629,46.9130401611328,48.3747482299805,44.5668792724609,44.2353782653809,43.2445411682129,43.4850616455078,32.3673400878906,41.7267265319824,33.7936248779297,33.8559112548828,33.5661811828613,36.0441474914551,37.1302223205566,36.844123840332,36.095573425293,3.24111104011536,-1.01077604293823,3.34872055053711,14.2334327697754,-3.47382855415344,14.2952156066895,9.08250331878662,5.76189041137695,5.4397144317627,2.00493431091309,0.335752993822098,-1.40101099014282,-5.92315053939819,3.80874180793762,-1.20228135585785,2.80987644195557,3.30226635932922,12.9942321777344,2.07083249092102,2.13842225074768,-3.4418830871582,13.9770431518555,11.1677780151367,9.92855548858643,15.5870361328125,-11.1753702163696,-11.7077589035034,-12.3088340759277,-16.9433650970459,-20.7662372589111,-25.3448257446289,-27.2164459228516,-29.2523860931396,-29.5582790374756,-29.8068752288818,14.0253791809082,-28.7864227294922,0.503077030181885,0.700975358486176,9.27635288238525,11.2109756469727,12.3636207580566,11.8312997817993,-1.33701050281525,69.0502777099609,70.8355407714844,69.1819915771484,72.837028503418,71.3209915161133,71.649543762207,69.9032211303711,74.9381637573242,71.5629730224609,70.7853317260742,71.1408538818359,70.4423370361328,71.4645767211914,69.5412826538086,71.0814666748047,70.0762557983398,69.7865219116211,69.6476440429688,69.636848449707,68.6637954711914,69.040901184082,71.4261245727539,80.9033355712891,76.0583572387695,81.3910827636719,79.0397262573242,73.893798828125,74.7424545288086,72.7501525878906,73.9125213623047,71.1335830688477,70.6798248291016,70.344123840332,69.6302947998047,69.8893508911133,83.0486831665039,70.3404693603516,80.0067901611328,80.1862945556641,79.5494384765625,78.8783111572266,75.926139831543,76.8340225219727,79.5819625854492
"Fraxinus americana",-60.40852,46.05953,5.29305505752563,2.05298590660095,5.49249696731567,1.40876388549805,0.309060961008072,0.447742700576782,-1.20020306110382,-3.93807625770569,-9.09504127502441,-11.752984046936,-13.8922681808472,-14.2570734024048,-14.3445768356323,5.20452642440796,-14.1313066482544,4.39537620544434,4.75952482223511,3.84137344360352,4.43420267105103,4.77902364730835,4.31000232696533,2.57823491096497,16.1777782440186,15.7823181152344,16.2672557830811,15.853892326355,15.7116432189941,15.073992729187,20.0902862548828,14.1704721450806,8.99465560913086,3.3701868057251,1.66638231277466,0.806369125843048,0.336728096008301,16.1182060241699,1.08588683605194,15.8533964157104,16.3360042572021,15.6352157592773,17.1548080444336,18.0244693756104,17.3410511016846,15.5723419189453,-5.28000020980835,-10.4962873458862,-4.8113842010498,-11.9073104858398,-14.7039365768433,-13.7947883605957,-21.6059017181396,-20.8237113952637,-26.4937648773193,-28.7686462402344,-30.8373546600342,-31.0249118804932,-30.8846130371094,-5.28551054000854,-29.8463382720947,-6.84285879135132,-6.4190845489502,-6.81941223144531,-7.28801870346069,-7.61123847961426,-7.9080548286438,-9.6137809753418,1385.08325195312,1270.74096679688,1391.21276855469,1275.93872070312,1133.67517089844,1189.73425292969,1226.56286621094,1236.82446289062,1128.2763671875,1195.861328125,1053.79919433594,987.405639648438,1046.32177734375,1301.87927246094,1133.01904296875,1225.00390625,1293.7548828125,1292.8408203125,1267.30224609375,1287.91748046875,1292.44421386719,1278.12023925781,156.883331298828,137.169418334961,165.16633605957,137.333480834961,125.696395874023,129.131774902344,123.041511535645,128.848846435547,116.378814697266,130.261276245117,115.422149658203,107.756225585938,122.863967895508,163.124664306641,127.554046630859,140.136734008789,159.296798706055,138.718124389648,142.325103759766,168.161392211914,160.323043823242,132.261856079102,79.7066650390625,61.3502082824707,72.1130905151367,59.035945892334,62.8309745788574,67.1232604980469,63.4690246582031,58.6947364807129,54.4935111999512,47.55615234375,38.1858100891113,36.0532531738281,36.041446685791,74.7761535644531,54.895580291748,65.7966842651367,69.7543411254883,44.063793182373,60.6675109863281,49.7838439941406,61.4650230407715,52.4454383850098,0.232911854982376,0.215798586606979,0.246388107538223,0.220831021666527,0.220890060067177,0.223604321479797,0.216509759426117,0.203897267580032,0.225415721535683,0.258384823799133,0.264004647731781,0.265916079282761,0.285777807235718,0.25258469581604,0.250812947750092,0.235563278198242,0.25054207444191,0.3036869764328,0.22135965526104,0.338632345199585,0.276730090379715,0.199220344424248,447.200012207031,390.690551757812,450.576965332031,360.393005371094,365.946624755859,366.061645507812,357.456970214844,368.405822753906,327.078247070312,364.284973144531,309.151245117188,296.275939941406,333.710601806641,432.281616210938,360.439453125,400.708618164062,427.153991699219,400.79248046875,397.010498046875,440.972412109375,421.798828125,370.923797607422,247.330001831055,224.897552490234,249.942596435547,294.213806152344,225.845611572266,219.282684326172,232.763687133789,237.137268066406,197.928863525391,207.184692382812,185.18115234375,184.023010253906,177.973602294922,241.953857421875,197.336669921875,230.931457519531,235.076354980469,171.585571289062,224.961029052734,171.207824707031,206.741149902344,260.281616210938,277.866668701172,303.201416015625,265.502990722656,334.419036865234,277.924987792969,326.303771972656,338.384307861328,333.928039550781,306.229553222656,337.729248046875,279.457916259766,230.321929931641,257.083923339844,263.279541015625,325.566131591797,251.672119140625,265.071807861328,305.152221679688,280.994171142578,267.698791503906,298.160095214844,333.565612792969,372.453308105469,337.576751708984,414.778076171875,309.869934082031,258.613342285156,254.630157470703,262.393493652344,244.524536132812,228.9609375,228.313598632812,212.362442016602,201.266845703125,200.34130859375,345.961456298828,236.882583618164,322.213775634766,346.677947998047,339.437561035156,325.542053222656,349.994934082031,327.469635009766,330.533996582031,882.357788085938,1083.92114257812,867.526794433594,1145.56213378906,1239.3095703125,1177.64196777344,1683.38037109375,1420.86853027344,1440.66418457031,1300.60986328125,1334.19665527344,1310.50561523438,1282.27941894531,867.854431152344,1270.97607421875,926.459716796875,920.727844238281,912.731811523438,1003.23168945312,1046.7666015625,1035.61730957031,1043.51611328125,22.8700008392334,22.7305145263672,22.8187618255615,23.1069526672363,22.6142578125,21.6160335540771,26.4616508483887,20.1368980407715,15.0812177658081,8.54886817932129,6.94233369827271,6.17236137390137,5.50630617141724,22.841064453125,6.55268716812134,22.4555206298828,23.1070308685303,22.4969463348389,23.8576107025146,25.0711727142334,24.2878341674805,21.9491176605225,-12.5500001907349,-17.4894771575928,-11.9661073684692,-19.6079235076904,-21.5592613220215,-21.2839241027832,-27.6213150024414,-28.7735996246338,-35.6940460205078,-38.4193305969238,-40.0683174133301,-39.6844367980957,-40.7838516235352,-12.6893529891968,-36.9802665710449,-14.2658882141113,-13.5740280151367,-13.7127141952515,-14.9613914489746,-14.8123197555542,-15.498517036438,-17.0018215179443,35.4200019836426,40.2199935913086,34.7848701477051,42.7148742675781,44.1735191345215,42.8999557495117,54.0829658508301,48.9104995727539,50.7752647399902,46.9682006835938,47.0106506347656,45.8567962646484,46.2901573181152,35.5304183959961,43.5329551696777,36.7214088439941,36.6810607910156,36.209659576416,38.8190002441406,39.8834915161133,39.7863502502441,38.9509391784668,2.92333316802979,-1.50633752346039,-1.65959072113037,15.5352659225464,-5.00098085403442,-4.58509159088135,-11.3893270492554,5.57084703445435,-0.648688018321991,-10.3482236862183,-13.0336036682129,-13.1301336288452,-12.4274950027466,-1.3997563123703,-0.566793739795685,2.47073864936829,2.94963645935059,2.19751858711243,-3.56462001800537,1.68831956386566,-3.95614743232727,-0.480226516723633,12.5222215652466,10.9180297851562,12.5095720291138,10.9240369796753,-13.8240966796875,-13.0971937179565,-18.6601848602295,-19.7086772918701,-25.2893047332764,-27.4043254852295,-29.6034259796143,-29.8754253387451,-30.1862869262695,11.8229093551636,-28.8195724487305,11.7885541915894,11.80064868927,10.2031555175781,12.3031539916992,13.4331665039062,12.9888534545898,11.0998277664185,68.408332824707,70.507568359375,68.533203125,72.369255065918,70.9193115234375,71.8824768066406,68.1225509643555,74.9265213012695,72.3214721679688,72.4376068115234,72.8138656616211,72.2029495239258,73.126953125,68.832649230957,72.8290634155273,69.5295867919922,69.1982650756836,69.324348449707,69.1538391113281,68.1428909301758,68.4708480834961,70.9487457275391,80.6875,75.667121887207,81.0854110717773,78.0743026733398,71.230110168457,73.8902969360352,70.4642791748047,76.2945098876953,73.9638748168945,75.6793594360352,75.5595321655273,75.2577514648438,75.4381942749023,81.5143127441406,76.4524307250977,79.6125259399414,79.9917831420898,79.8225784301758,78.6139984130859,75.6953964233398,76.2774276733398,79.3020172119141
"Fraxinus americana",-61.30524,46.2343,4.94750022888184,1.77198684215546,5.13904094696045,0.925761282444,-0.686472415924072,-0.214983627200127,-1.65320146083832,-3.79633045196533,-8.44377613067627,-7.7621636390686,-9.67267322540283,-10.0478553771973,-10.0343627929688,4.99052858352661,-9.88953018188477,4.31325435638428,4.70852327346802,4.07883310317993,4.21432018280029,4.32614660263062,3.81154370307922,2.22704768180847,15.845555305481,15.6817321777344,15.8873414993286,15.4253082275391,13.6202669143677,13.451771736145,16.8874835968018,10.8644638061523,6.22503423690796,4.0517315864563,2.61393046379089,1.85159480571747,1.65914261341095,15.4420700073242,1.87808763980865,15.5895853042603,16.060359954834,14.9807291030884,16.7518520355225,17.4660167694092,16.8223476409912,15.2744522094727,-6.11111116409302,-11.452935218811,-5.55210876464844,-12.8932914733887,-14.9605102539062,-13.9700384140015,-19.945032119751,-17.9429111480713,-23.0013046264648,-21.5403652191162,-23.5641937255859,-23.8212203979492,-24.0679168701172,-5.47105836868286,-22.6729183197021,-7.06538248062134,-6.59536361694336,-6.11233329772949,-7.63537979125977,-8.31747150421143,-8.67381954193115,-10.563006401062,1182.63330078125,1096.16088867188,1198.49926757812,1108.73120117188,953.833862304688,1008.21612548828,1012.99237060547,907.989440917969,825.706970214844,844.486328125,693.60400390625,626.596313476562,677.606201171875,1117.78442382812,730.466369628906,1082.51049804688,1138.24230957031,1099.7275390625,1091.73937988281,1159.71875,1156.81469726562,1084.67993164062,136.573333740234,125.506072998047,146.681701660156,137.178466796875,115.679222106934,118.38387298584,123.705749511719,125.63387298584,115.978340148926,110.523452758789,98.0247039794922,93.7651824951172,108.352386474609,145.852752685547,112.481391906738,125.337287902832,142.065734863281,140.228637695312,121.845680236816,153.933197021484,145.615646362305,138.648986816406,65.4800033569336,46.7959632873535,65.4114532470703,43.9116058349609,40.815185546875,46.4384269714355,42.851001739502,31.729736328125,24.1733093261719,15.9695920944214,5.19644069671631,2.96616649627686,3.73350620269775,59.3514556884766,23.4200305938721,52.3895301818848,54.4579925537109,26.4496421813965,45.7182426452637,44.749942779541,48.5292015075684,35.7000045776367,0.234200596809387,0.263233840465546,0.242125883698463,0.275007009506226,0.311579495668411,0.319571733474731,0.322426080703735,0.353960633277893,0.390832394361496,0.449613571166992,0.472843647003174,0.468350827693939,0.52029412984848,0.280415892601013,0.481096535921097,0.250464648008347,0.263703912496567,0.375985205173492,0.235734030604362,0.348435372114182,0.301456540822983,0.271604418754578,386.890014648438,343.050231933594,394.825775146484,357.955749511719,319.370544433594,334.596435546875,347.086853027344,329.640014648438,298.336212158203,309.06494140625,264.159576416016,239.027282714844,280.714477539062,375.539672851562,296.423706054688,352.464477539062,375.940979003906,376.199462890625,325.650207519531,391.735748291016,372.62158203125,336.205932617188,216.766662597656,199.387329101562,220.028884887695,233.8671875,168.961486816406,161.377349853516,166.707458496094,139.82926940918,109.966506958008,109.81999206543,83.8456420898438,82.6521911621094,77.3922271728516,200.441802978516,95.7466583251953,190.582916259766,198.090667724609,128.349655151367,202.648391723633,163.319610595703,193.517532348633,191.720581054688,285.200012207031,278.097442626953,271.333801269531,357.955749511719,266.457885742188,317.999359130859,317.185546875,289.417938232422,266.391784667969,281.536865234375,221.25520324707,176.406860351562,244.070541381836,262.182067871094,246.937194824219,266.697235107422,280.861145019531,300.443939208984,293.284545898438,240.919662475586,277.849670410156,336.205932617188,286.386657714844,271.988983154297,279.289123535156,254.45556640625,197.759399414062,192.496490478516,195.127563476562,155.068634033203,144.332214355469,109.81999206543,83.8456420898438,82.6521911621094,77.3922271728516,279.620849609375,99.9674682617188,266.735992431641,283.349548339844,265.841583251953,264.413879394531,299.312896728516,277.274139404297,271.796325683594,906.549377441406,1117.57177734375,885.257080078125,1165.84729003906,1167.26574707031,1121.25207519531,1489.57287597656,1184.43408203125,1198.27270507812,1057.03503417969,1093.50036621094,1079.18444824219,1056.89587402344,843.291748046875,1022.94281005859,929.561889648438,917.5771484375,850.817321777344,1007.78112792969,1059.16796875,1051.556640625,1075.31298828125,23.2000007629395,23.424976348877,23.0645503997803,23.3139019012451,21.5718860626221,21.0193996429443,24.310131072998,18.2766819000244,13.3265867233276,11.0986518859863,9.78149509429932,9.1326847076416,8.55802154541016,22.4159164428711,9.12058448791504,22.6671657562256,23.2134742736816,21.9191493988037,24.0996704101562,25.2845802307129,24.5464172363281,22.5799674987793,-13.8000001907349,-19.144947052002,-13.1334743499756,-21.2443008422852,-22.6488037109375,-21.9799766540527,-26.8166255950928,-26.4781532287598,-33.1561126708984,-32.3111686706543,-33.9810180664062,-33.5985794067383,-34.2730484008789,-12.9574728012085,-30.8960628509521,-14.761999130249,-14.061110496521,-13.1207160949707,-15.7808532714844,-16.245174407959,-16.5978965759277,-18.4451808929443,37,42.5699234008789,36.1980247497559,44.5582046508789,44.2206878662109,42.9993743896484,51.1267547607422,44.7548370361328,46.4827003479004,43.4098205566406,43.7625122070312,42.7312622070312,42.8310699462891,35.3733901977539,40.0166473388672,37.4291648864746,37.274585723877,35.0398635864258,39.8805236816406,41.5297546386719,41.1443138122559,41.025146484375,2.50000023841858,10.9504652023315,2.65034604072571,15.4253082275391,1.8079252243042,8.81455612182617,8.2836275100708,5.3846263885498,-0.448422431945801,-0.0843989029526711,-1.36470413208008,-1.81476449966431,-1.33932149410248,3.56511998176575,1.67839431762695,2.28571033477783,2.90932083129883,12.6117630004883,-4.02628993988037,-4.48993396759033,-4.89360427856445,15.2744522094727,12.7600011825562,11.7686185836792,12.5987062454224,-2.46470952033997,-14.1611986160278,-13.1500062942505,-17.5307712554932,-17.2860260009766,-22.6037006378174,-21.5403652191162,-23.5641937255859,-23.8212203979492,-24.0679168701172,6.4259819984436,-11.852650642395,0.671954154968262,6.45977735519409,9.88193893432617,12.5573768615723,13.6607065200806,13.2105331420898,-1.16641390323639,67.3794479370117,68.3415145874023,67.6165466308594,71.1396026611328,69.2461471557617,70.0685577392578,66.9990615844727,71.5124664306641,67.8287887573242,65.6795349121094,65.9408569335938,65.3218688964844,66.2595291137695,68.3927688598633,66.0750732421875,68.4350357055664,68.0686950683594,68.2321853637695,68.03369140625,67.2846450805664,67.7706298828125,69.4286422729492,79.6152801513672,74.0956497192383,80.3674621582031,78.0864410400391,71.5975875854492,74.1865615844727,71.5083465576172,76.2179718017578,72.9224319458008,73.1269149780273,72.5580520629883,72.1809387207031,72.4071273803711,81.492561340332,73.3775939941406,79.667106628418,79.9839248657227,79.3257064819336,78.1118011474609,74.7352066040039,75.3234710693359,78.4190826416016
